9,6,15,28,8,9,35,24,6,30
7,16,21,40,4,15,20,4,9,30
3,9,15,36,36,27,10,16,2,9
5,4,6,24,40,24,5,36,40,6
7,2,6,12,8,9,45,24,10,6
8,20,18,24,36,21,30,16,6,15
5,6,21,20,24,27,45,40,10,27
1,7,9,12,4,18,40,16,40,30
5,10,12,12,4,15,30,24,6,18
2,10,36,40,8,12,5,40,4,27
6,8,21,12,20,30,30,20,1,9
12,4,27,4,12,24,35,40,36,15
7,18,24,12,24,24,25,12,6,6
5,6,3,12,16,12,5,4,3,3
5,12,32,4,24,21,20,3,4,9
16,18,18,32,24,6,10,3,10,15
1,14,9,36,36,15,25,18,6,3
9,10,24,12,12,21,35,12,9,15
4,6,27,12,8,27,10,9,4,30
8,4,27,36,28,3,5,30,2,15
7,14,8,4,28,24,10,3,8,24
6,12,6,8,12,12,40,36,40,15
5,10,8,24,36,18,45,60,5,12
2,4,9,40,12,21,5,12,5,30
10,14,9,16,28,24,30,24,3,27
5,6,4,40,24,21,5,18,4,12
7,20,5,4,16,21,10,3,4,18
1,20,6,36,12,15,45,3,8,21
2,18,1,28,4,12,40,24,8,6
10,8,9,24,16,30,5,28,4,18
6,8,1,28,8,24,20,18,10,30
2,2,2,10,24,30,35,27,7,9
1,16,2,32,40,6,10,15,6,12
6,12,12,24,4,15,50,30,1,24
9,18,3,24,28,6,5,27,6,6
5,7,21,4,12,9,30,15,8,24
14,2,24,20,20,30,40,9,4,6
14,6,12,8,40,9,5,24,4,6
4,4,12,20,16,27,45,3,8,27
9,18,6,12,36,27,40,24,4,6
4,8,24,40,36,15,50,24,5,6
2,6,9,16,40,9,10,15,1,18
3,9,12,40,40,15,5,12,10,21
7,8,21,32,8,15,15,27,5,27
8,9,6,24,16,6,15,20,10,12
1,9,12,36,8,30,35,3,4,15
1,4,18,32,40,30,5,18,10,21
1,3,9,36,8,27,25,6,2,3
18,7,12,20,32,12,50,21,2,30
12,8,30,24,32,18,40,16,5,18
2,3,24,12,24,15,25,6,2,12
8,6,21,40,24,6,20,24,7,24
6,8,6,24,4,18,30,9,2,12
6,4,6,12,40,9,45,32,10,21
1,1,27,32,8,30,30,18,1,9
5,10,21,4,24,30,10,15,4,21
7,1,6,16,12,24,10,21,5,12
8,3,9,16,32,18,20,12,7,9
2,3,15,24,12,12,20,27,3,12
10,5,30,20,24,21,30,15,8,6
4,1,24,28,12,21,35,21,4,18
4,2,21,4,40,6,5,8,5,21
1,2,6,24,8,27,40,21,7,27
6,2,21,4,24,21,10,24,8,9
5,1,27,16,20,21,20,24,5,3
6,8,3,8,36,6,50,27,10,27
12,6,21,4,32,24,30,20,9,24
2,2,3,28,28,3,45,27,4,12
8,4,6,16,20,6,25,18,10,30
2,1,21,20,24,9,40,8,2,15
3,3,21,28,16,15,25,21,7,15
2,12,21,8,20,21,30,9,1,3
10,4,27,20,4,12,5,15,9,12
18,8,24,8,40,30,25,30,9,24
4,6,18,12,24,27,10,3,9,21
1,3,24,12,28,18,20,16,10,9
5,2,24,36,32,21,35,3,1,30
4,4,21,16,24,3,25,24,6,12
1,10,3,36,24,27,20,12,1,3
9,1,30,8,20,9,35,18,5,6
9,9,18,32,28,30,15,27,10,27
20,2,15,28,16,21,20,27,3,3
8,7,6,4,24,6,40,16,7,18
7,4,12,16,12,3,35,30,4,9
8,2,12,24,32,3,15,12,10,9
7,9,24,20,28,30,20,21,5,6
10,2,30,4,28,21,45,42,3,21
14,6,27,32,20,3,15,24,9,12
20,6,6,12,20,15,25,4,2,24
12,10,9,28,40,24,30,6,3,27
4,14,30,8,32,21,45,30,8,15
2,10,3,24,32,24,5,24,10,27
14,10,12,20,8,24,45,16,7,12
10,2,3,24,16,27,20,15,2,12
12,4,12,16,20,9,30,24,4,18
5,4,9,40,8,21,20,18,6,27
12,16,18,20,20,30,25,24,8,30
7,9,12,40,20,27,10,9,5,9
4,9,27,28,32,24,35,24,7,9
8,4,12,8,8,6,50,4,24,9
4,10,12,16,4,12,45,36,7,6
10,2,18,4,8,15,15,16,6,30
7,8,9,16,20,24,30,12,6,18
18,5,21,28,36,18,30,36,8,9
2,8,12,28,20,30,35,20,8,21
6,4,3,16,20,12,10,32,7,27
4,9,21,40,12,21,40,28,3,27
2,8,27,40,8,12,40,16,6,12
4,2,18,4,16,21,20,16,4,12
3,6,30,8,12,3,5,12,2,6
4,3,21,8,24,6,45,8,3,9
12,1,18,28,20,12,50,12,24,9
12,1,18,36,16,9,30,24,7,3
2,5,28,36,12,15,45,40,10,18
6,5,18,32,8,18,5,4,10,24
6,2,9,8,36,12,30,16,28,12
14,8,24,32,20,12,30,4,1,30
4,4,9,20,36,27,45,12,9,15
9,2,21,28,32,27,40,4,2,24
2,5,24,4,36,24,35,21,4,30
6,2,24,28,24,9,35,18,7,27
2,12,24,32,32,30,40,15,7,3
9,10,30,12,4,15,25,21,3,18
9,6,24,20,20,30,50,6,8,30
3,2,15,12,12,27,10,15,1,21
10,2,9,32,40,9,10,12,3,30
5,1,3,8,36,24,15,32,10,9
5,1,30,40,36,18,50,6,6,9
6,16,30,40,40,12,20,9,7,24
9,1,3,40,12,9,30,6,7,6
5,8,12,12,32,21,10,30,7,27
7,16,21,16,32,6,45,27,3,9
10,5,18,24,16,6,50,3,4,9
9,16,30,12,8,9,50,27,8,18
7,4,40,36,20,12,35,15,7,12
4,6,12,12,20,12,40,9,1,9
9,18,8,4,32,30,30,3,3,9
4,20,8,20,28,18,35,24,10,12
10,4,10,12,20,18,15,21,1,9
7,4,7,16,4,24,45,40,8,9
10,2,5,12,12,24,5,24,5,27
1,4,7,10,8,21,30,27,10,24
2,2,4,20,20,21,10,21,5,30
10,14,8,16,40,9,35,18,8,21
1,16,18,40,28,6,20,6,7,3
8,3,9,32,40,24,15,24,10,9
10,6,15,8,28,3,20,9,4,18
3,6,21,24,8,21,15,27,4,3
8,10,9,8,12,27,50,3,1,21
8,3,18,8,36,24,40,15,7,15
2,9,9,24,28,30,50,8,1,15
1,10,24,4,24,6,5,6,6,21
4,14,15,8,12,15,25,21,4,6
5,1,3,12,4,21,20,30,3,9
20,8,6,36,36,6,20,42,10,21
20,9,3,16,4,3,25,12,6,24
8,1,6,20,4,27,35,24,20,27
3,3,9,24,12,30,15,18,7,3
10,20,9,4,40,24,50,30,3,9
5,8,30,28,40,15,5,60,3,12
6,3,12,4,24,3,5,42,3,21
10,5,30,20,12,15,50,48,5,6
9,7,27,4,12,3,35,48,6,30
8,10,3,8,28,9,20,30,8,8
2,7,27,32,40,24,15,36,6,18
6,16,3,32,12,18,30,60,2,21
5,6,27,20,40,9,40,54,6,27
5,9,9,32,12,27,45,30,8,15
16,2,15,28,24,24,35,36,9,15
7,10,12,20,20,24,35,36,8,3
2,18,21,8,32,3,20,48,8,3
6,3,21,36,8,12,50,18,1,9
8,10,3,4,8,27,15,60,7,6
4,5,3,12,16,12,50,30,1,15
6,2,18,12,32,15,10,36,4,6
9,3,18,36,40,3,20,30,20,12
7,9,21,20,40,27,5,18,2,3
1,16,15,40,40,27,35,6,4,30
8,9,24,4,4,30,35,42,4,12
8,1,30,36,32,21,40,30,8,3
4,9,21,16,12,15,50,48,1,6
4,3,21,32,40,18,45,12,2,12
4,4,12,8,16,6,30,18,16,6
3,6,6,12,4,18,10,48,8,21
3,8,21,4,16,30,15,24,2,15
8,3,18,12,40,6,20,12,2,24
8,9,12,36,12,3,30,60,5,12
4,10,3,8,20,27,50,30,5,18
20,5,9,16,8,30,35,48,9,14
10,1,30,16,20,18,35,30,2,6
5,14,18,36,24,15,30,30,4,15
4,7,9,36,20,21,25,24,9,6
14,10,6,4,4,3,20,36,9,27
10,5,3,12,12,24,30,6,8,27
12,10,9,16,28,30,20,18,32,24
12,2,3,24,28,18,5,60,3,9
14,20,27,12,24,12,45,18,1,27
4,9,21,28,20,15,10,60,6,30
4,10,30,16,28,21,40,12,3,24
9,1,27,4,36,15,35,54,4,15
14,3,30,4,8,30,30,36,24,18
8,4,9,8,28,27,15,6,9,21
16,4,40,40,36,9,10,18,2,27
12,2,12,36,28,27,5,60,1,3
2,8,6,24,24,27,30,60,1,3
4,6,27,8,24,12,15,6,9,9
16,5,9,24,36,24,35,54,24,18
16,10,21,20,20,6,50,60,9,30
4,12,6,20,24,27,45,12,4,24
9,9,27,28,4,9,10,54,8,27
1,2,15,8,16,18,25,12,4,3
8,4,3,12,8,6,35,60,6,12
10,10,12,4,24,3,10,42,2,24
10,3,21,24,36,27,50,42,8,27
10,5,6,28,32,3,45,12,10,30
8,2,24,28,24,24,30,18,6,3
4,4,21,12,32,24,35,30,4,6
8,8,3,32,4,9,15,54,8,27
10,3,3,16,12,21,45,24,1,14
1,5,12,16,24,27,30,60,9,9
8,10,27,8,20,6,30,42,7,24
5,9,3,28,28,24,50,60,10,18
14,3,24,28,16,21,10,30,2,24
4,4,21,36,16,27,10,60,16,9
10,2,21,28,24,9,20,30,9,15
18,12,9,20,28,6,35,12,7,15
1,5,27,20,20,15,10,54,9,18
7,9,6,40,40,12,30,12,20,20
6,5,24,4,8,18,40,6,16,12
18,2,3,20,20,6,40,54,8,20
5,6,9,32,32,30,35,18,8,6
10,10,18,20,36,12,25,6,40,2
7,3,18,24,36,30,5,60,36,12
8,8,3,4,32,6,10,42,40,14
5,7,27,36,8,24,15,18,4,6
3,6,3,40,8,6,45,18,36,2
5,4,3,4,24,21,5,30,20,12
7,4,21,12,12,30,20,18,24,15
2,4,9,20,40,27,50,24,20,9
9,5,27,24,40,15,40,60,16,2
9,10,30,20,28,12,25,18,8,9
8,16,12,16,36,3,40,48,20,12
1,5,9,8,20,6,15,24,4,9
5,10,15,40,8,18,15,24,10,20
8,10,12,36,32,3,30,48,6,15
7,20,15,4,24,21,45,60,1,21
7,5,12,8,32,9,20,60,6,12
10,7,24,8,28,15,25,54,5,6
2,8,18,36,16,21,50,36,3,15
6,9,9,32,20,27,40,60,6,24
5,2,15,4,24,3,20,42,28,12
7,9,9,16,8,12,35,24,1,24
6,14,6,40,40,21,5,18,1,24
8,10,21,36,8,12,30,24,3,6
7,10,30,4,8,21,45,12,7,24
14,6,30,24,32,12,15,12,5,3
8,7,18,8,36,27,5,48,10,18
18,2,30,28,4,12,10,30,9,18
8,12,4,32,24,21,15,60,9,21
2,4,24,32,4,9,20,36,9,9
2,6,4,24,40,18,15,42,7,27
18,2,18,40,28,18,20,30,10,9
4,18,5,28,12,24,35,48,7,9
7,18,7,28,40,18,10,30,2,18
7,14,7,32,8,24,35,54,2,21
8,10,7,16,28,9,20,18,8,9
6,14,8,8,28,15,40,36,9,21
4,12,7,1,12,12,50,6,10,15
6,2,10,40,16,27,30,60,3,6
3,18,4,12,8,21,35,30,8,30
2,18,27,8,12,30,40,30,7,18
10,8,18,36,4,21,45,42,3,10
1,7,3,32,36,12,5,42,3,6
8,9,15,36,40,30,40,18,1,12
6,8,9,12,20,24,15,6,6,9
10,6,21,8,20,24,15,6,1,12
6,3,18,28,16,30,5,24,12,9
5,3,21,36,4,6,45,42,8,15
1,16,9,36,20,24,45,12,4,21
10,2,27,12,8,12,10,30,5,9
8,1,6,32,40,30,10,9,2,12
18,6,18,12,36,12,35,18,10,9
16,7,27,12,20,18,30,12,9,21
16,3,6,36,4,24,40,3,8,15
20,5,40,16,20,21,35,15,7,27
5,7,18,4,4,6,5,18,7,18
2,1,4,20,24,24,5,3,9,18
2,4,10,40,32,12,45,9,7,21
5,10,2,24,16,6,35,6,4,21
7,6,3,28,20,30,40,40,2,3
16,3,6,20,32,3,35,6,4,21
4,8,8,2,24,9,30,18,9,18
2,6,2,8,8,9,45,18,8,3
12,3,21,8,40,24,15,18,8,30
4,4,30,36,12,9,10,12,8,6
8,10,30,16,28,21,45,4,2,18
4,1,36,28,32,24,50,3,6,6
6,1,30,8,40,9,25,24,2,21
20,6,30,4,28,24,15,6,10,3
9,8,21,40,40,21,45,21,2,24
8,8,3,16,20,9,40,4,2,15
4,2,18,28,8,27,15,9,9,21
5,2,12,12,32,9,20,30,2,30
6,7,18,12,20,3,5,18,9,21
1,2,3,12,24,6,50,3,5,15
6,2,2,16,24,24,45,18,5,30
5,1,7,32,36,9,30,24,3,9
20,2,9,28,20,24,35,24,1,15
5,1,6,3,24,30,35,9,9,18
10,3,5,4,28,30,40,6,2,6
16,7,21,32,36,30,35,18,7,30
3,7,15,36,20,21,15,21,6,9
8,3,6,36,36,6,15,16,2,3
6,5,30,12,36,6,45,27,3,24
10,5,32,8,28,3,5,24,3,18
7,1,30,32,4,21,50,24,2,12
10,10,15,12,24,6,35,15,8,9
10,6,12,16,16,12,45,30,8,3
12,10,18,32,4,24,15,12,4,18
3,8,15,12,40,12,5,4,10,3
6,9,21,40,12,6,5,12,5,24
8,7,40,40,36,30,35,18,3,3
9,2,18,28,40,30,50,18,1,15
1,4,10,28,4,6,40,24,7,18
6,2,1,12,40,21,15,12,10,12
10,7,8,16,12,24,15,6,4,15
6,5,10,1,36,21,50,30,1,3
3,5,2,32,12,27,35,6,10,15
10,9,15,28,36,9,50,32,9,24
6,6,24,28,12,6,10,28,2,6
3,1,15,8,12,30,5,8,8,3
18,4,15,32,12,9,10,4,5,12
12,7,30,28,16,15,30,40,4,24
4,8,12,12,20,24,20,40,3,3
7,9,15,20,24,30,5,36,8,24
2,2,5,28,12,15,40,8,24,24
8,4,2,28,16,3,40,20,10,21
16,3,5,2,32,6,45,36,8,3
10,2,8,20,32,15,25,20,4,27
6,4,15,40,40,9,10,20,12,9
18,8,6,12,40,27,30,40,2,24
12,10,32,16,16,27,10,32,5,9
2,10,21,32,16,27,45,32,4,27
1,8,15,4,24,21,30,27,5,3
7,7,9,12,28,15,5,21,1,9
9,6,30,12,12,27,5,6,6,21
4,4,12,8,12,27,20,8,1,30
2,2,24,20,20,21,5,3,8,30
8,5,20,20,40,30,35,18,6,9
5,10,6,32,12,24,10,24,2,18
6,4,6,40,4,12,10,15,8,6
9,4,2,3,36,15,5,24,6,21
2,2,7,12,4,15,25,18,4,15
10,1,36,4,28,12,5,24,8,6
9,5,12,9,12,18,50,27,8,3
5,6,20,7,24,6,15,3,2,24
9,2,4,10,20,3,5,27,1,24
1,10,4,14,36,9,15,6,6,30
4,6,12,14,24,30,50,18,1,6
14,10,36,20,32,24,45,24,9,12
5,2,12,2,32,9,30,30,9,30
7,2,28,2,16,18,20,3,10,18
2,10,12,10,40,3,10,27,7,12
5,2,40,4,8,6,25,3,8,15
1,1,40,4,32,30,30,24,5,6
8,8,7,9,8,24,40,21,10,9
8,3,10,20,36,6,35,15,9,27
2,5,24,8,4,15,5,6,8,18
4,3,27,28,16,9,15,12,5,15
2,5,21,20,28,6,10,27,7,27
3,3,30,20,16,18,10,24,10,18
7,5,30,12,40,27,5,3,2,9
2,1,4,20,20,6,40,21,7,27
7,5,3,32,40,18,10,18,9,15
2,6,27,20,40,21,50,3,8,18
6,5,6,32,8,3,20,27,6,12
10,5,12,16,28,9,45,24,6,21
3,5,15,28,28,15,25,30,8,3
8,6,24,20,12,6,50,18,2,30
2,1,9,16,8,18,30,12,9,27
1,8,3,8,40,27,40,3,9,21
8,1,27,12,36,6,40,30,5,30
8,1,6,40,24,6,25,27,1,21
6,10,21,4,24,3,40,24,3,12
10,9,24,40,24,18,15,21,10,15
8,4,15,36,36,18,20,9,10,24
1,9,9,4,28,3,25,3,7,24
1,6,30,8,8,18,25,27,9,15
5,10,12,16,36,18,30,24,2,9
3,9,27,32,20,15,40,6,2,18
3,2,3,36,24,3,10,16,6,12
5,7,6,28,16,24,20,21,8,21
8,10,3,4,36,24,20,15,9,12
8,7,30,28,36,6,40,12,3,15
5,3,6,20,36,18,40,60,6,21
20,5,12,20,8,15,50,12,8,3
9,6,6,40,16,15,10,18,5,15
5,10,30,16,28,15,40,54,40,15
5,4,9,12,24,21,5,48,5,27
4,14,9,8,8,3,5,30,2,27
6,9,30,12,16,6,15,30,10,9
7,2,12,4,20,30,15,27,7,9
3,7,30,20,24,3,30,30,8,18
7,2,15,32,28,6,40,28,6,18
6,1,21,4,32,18,10,6,10,9
9,6,12,24,16,3,5,9,4,18
1,5,6,12,24,30,45,30,7,24
2,1,12,16,16,15,35,21,8,18
10,6,12,24,36,12,40,21,9,3
4,1,15,40,28,9,45,3,8,18
8,4,15,32,24,18,15,16,4,24
2,3,24,28,16,15,50,27,7,27
3,1,40,32,28,3,35,3,3,30
4,7,27,28,20,12,15,24,5,18
6,1,15,16,4,9,25,9,7,21
4,8,27,16,28,24,10,6,4,12
1,6,9,4,40,18,35,24,5,9
8,10,18,28,24,21,45,27,7,18
7,2,30,40,20,30,30,6,3,6
4,1,30,8,24,12,40,15,10,9
6,2,6,24,36,30,15,27,4,15
4,8,21,32,40,3,10,6,6,6
6,8,12,32,24,18,35,21,6,6
7,1,27,32,32,18,5,3,5,6
3,10,9,12,16,21,30,28,7,6
8,2,3,36,8,27,20,6,3,9
9,6,3,24,40,24,50,12,1,24
8,3,30,16,36,6,45,12,1,27
6,8,27,32,32,3,20,9,10,3
3,3,24,32,20,6,25,24,1,6
10,2,18,4,12,12,30,3,10,21
3,14,15,40,4,24,45,15,5,15
5,1,3,20,24,27,30,30,3,30
10,2,15,32,28,24,15,60,7,15
8,1,24,4,28,24,20,12,16,6
8,4,15,36,32,18,50,6,9,3
7,4,30,12,36,30,5,60,1,6
20,10,30,20,8,18,45,18,1,21
8,8,18,8,12,6,10,3,2,15
2,8,27,40,20,12,10,12,5,27
9,1,15,8,28,3,15,30,6,21
2,16,24,40,36,9,50,24,9,30
7,10,12,24,32,18,10,24,9,15
5,6,18,8,4,3,25,30,4,18
10,8,24,12,40,9,30,12,6,21
9,4,6,8,40,15,30,9,4,9
2,9,20,8,24,15,20,6,5,24
2,4,27,16,40,9,20,18,10,18
7,9,12,12,36,21,40,3,8,15
3,3,21,24,32,9,25,20,8,21
1,1,3,16,40,30,25,27,2,30
4,14,21,4,40,21,15,9,10,21
10,5,9,36,8,30,50,30,10,24
8,2,15,36,12,6,5,3,1,30
3,7,12,28,24,12,30,12,6,21
3,6,12,32,24,27,5,18,6,12
5,8,21,40,16,30,25,24,10,3
8,1,21,36,12,3,50,30,9,24
8,8,18,8,4,6,50,24,4,6
1,4,30,36,12,3,30,6,10,30
7,6,27,4,12,21,50,42,32,30
9,1,12,36,32,9,5,48,9,15
9,8,24,24,40,12,45,54,8,3
3,10,27,40,24,12,20,42,3,6
2,8,3,8,40,12,15,28,10,9
1,7,6,12,40,24,20,30,4,21
4,5,16,20,36,3,50,24,4,9
9,8,15,32,32,21,25,30,8,18
3,2,18,40,28,24,20,20,4,12
8,10,6,20,28,9,50,24,2,27
2,4,6,24,16,30,50,36,20,27
5,7,3,36,20,21,5,28,3,12
10,20,9,36,40,3,50,4,5,15
6,10,21,28,36,6,5,8,10,27
7,7,30,16,32,12,10,24,4,18
3,9,24,40,12,3,45,40,12,27
2,8,21,4,24,9,40,40,1,9
2,10,21,24,20,21,5,8,4,21
10,1,18,28,12,27,45,8,8,27
2,1,3,12,8,6,10,28,5,12
3,3,3,8,12,21,10,16,6,21
7,7,21,20,8,24,45,24,3,21
1,2,18,28,12,12,50,40,2,16
6,6,6,8,36,9,40,8,4,24
3,4,6,4,28,12,20,24,3,3
3,2,27,36,4,3,15,4,3,24
9,1,6,32,4,21,5,36,20,12
10,1,15,12,36,27,25,12,6,3
8,8,21,4,8,27,35,36,4,24
9,8,24,12,36,18,10,40,8,24
8,2,30,12,28,3,10,40,8,6
8,5,21,4,12,21,5,4,7,9
1,7,36,28,24,3,20,40,2,21
10,4,3,20,12,6,40,12,4,21
2,3,27,32,4,9,15,32,20,12
6,10,3,16,4,27,30,28,2,21
2,20,15,28,32,3,50,40,6,30
6,9,21,8,24,21,45,8,3,3
10,8,15,16,40,15,50,24,2,21
4,8,21,16,24,18,25,12,6,12
6,3,6,32,20,6,45,3,9,15
7,12,6,28,40,18,30,18,6,15
5,4,15,28,20,30,10,21,7,3
9,6,30,32,24,6,10,12,3,9
1,8,27,40,32,30,10,18,4,9
4,18,15,24,8,15,10,27,5,30
4,6,24,40,28,18,35,15,5,3
6,1,3,12,12,9,30,18,28,27
9,10,15,16,16,6,20,42,10,9
3,16,15,12,8,6,40,18,5,9
6,9,24,24,28,15,25,18,6,15
9,1,12,8,8,27,25,6,5,18
8,9,15,28,36,21,25,9,2,6
1,8,24,20,8,12,15,8,6,24
4,3,24,36,12,12,45,21,10,6
6,8,24,28,20,6,40,15,6,18
6,5,3,16,40,27,50,3,7,6
5,9,12,4,12,24,5,21,5,30
7,9,16,4,12,18,35,24,7,12
4,6,18,24,32,21,10,30,3,9
4,6,3,28,16,3,30,9,10,21
2,10,6,4,36,12,15,18,2,21
2,3,18,8,16,24,40,18,2,18
6,14,6,32,24,12,30,18,1,24
4,14,30,24,32,27,50,18,10,30
8,8,12,40,28,9,45,12,8,27
8,12,27,32,16,15,10,12,9,6
3,2,18,24,36,6,25,27,6,18
9,4,32,16,36,21,20,9,5,21
2,16,3,20,32,3,25,27,7,3
10,12,15,28,36,27,20,18,8,18
9,14,20,20,20,12,10,54,5,12
7,4,27,24,32,3,25,60,1,21
2,4,6,24,32,12,40,3,5,18
3,6,28,24,40,27,15,21,7,15
2,2,12,40,12,6,10,30,4,27
6,6,4,4,4,30,10,9,4,21
5,2,8,28,4,30,20,24,1,15
5,2,10,8,12,9,35,24,4,3
1,20,4,20,16,9,20,16,6,21
6,20,4,24,40,21,10,15,1,18
5,10,7,1,36,9,50,18,3,18
1,8,3,20,32,9,15,15,10,15
4,4,4,36,32,30,30,30,3,12
5,18,9,20,40,15,50,30,7,27
1,6,30,40,36,12,25,18,10,3
10,2,6,32,8,27,50,15,2,12
1,2,12,40,32,21,5,30,8,30
9,2,24,36,32,30,40,18,1,27
10,10,9,8,12,18,15,15,2,6
5,5,12,12,24,3,10,24,28,12
4,7,3,40,36,15,45,54,5,9
10,2,9,20,28,3,45,6,5,18
7,8,30,16,4,30,45,30,9,18
2,10,28,24,32,24,20,21,5,27
2,7,30,32,40,30,35,3,9,12
8,2,30,32,8,3,50,12,8,21
8,8,30,8,4,21,10,18,1,21
2,9,27,16,36,12,15,8,7,30
5,9,27,4,20,30,10,9,6,15
4,2,18,8,12,9,15,24,2,15
1,1,18,36,24,21,50,15,10,27
4,9,21,8,32,12,40,6,2,6
8,4,30,20,36,21,20,18,2,6
4,4,3,16,36,12,35,18,2,15
9,1,21,20,20,15,15,16,8,12
1,8,6,28,20,6,10,9,3,12
1,8,21,32,8,12,5,3,10,12
9,1,15,20,36,12,20,27,3,6
7,1,12,8,8,12,35,18,10,24
9,8,21,40,20,9,20,15,1,24
5,7,27,16,8,15,25,24,9,3
9,2,3,4,4,12,25,27,6,24
8,3,15,32,12,18,40,28,4,9
4,1,9,16,32,21,40,3,6,30
3,14,24,28,4,15,50,18,4,12
3,1,30,8,24,18,25,6,8,18
20,10,27,32,4,18,35,15,7,12
7,4,3,16,8,9,20,21,10,6
2,3,3,28,4,12,35,16,5,3
4,8,12,20,12,18,15,27,9,15
3,2,30,36,40,3,45,3,8,6
2,2,18,40,28,15,20,6,6,27
10,3,24,8,36,12,25,48,4,27
6,3,27,8,4,3,10,30,1,12
2,6,3,12,40,15,50,54,24,27
10,10,27,32,20,24,40,48,3,21
8,10,9,32,12,12,10,42,3,30
7,5,9,12,4,24,20,36,10,24
8,2,21,32,4,18,40,6,2,24
3,5,9,16,24,27,35,15,5,24
10,7,24,12,4,12,30,20,3,27
10,3,12,20,36,15,25,21,4,9
3,20,27,40,16,6,30,3,5,24
5,8,3,40,20,15,15,27,6,21
14,5,15,32,32,3,35,12,3,27
9,1,6,32,36,24,35,18,4,21
5,10,12,32,28,15,25,16,5,18
2,2,3,16,20,27,5,24,9,6
3,3,36,24,24,9,35,21,9,6
18,8,27,16,8,30,10,18,5,21
1,2,18,12,8,24,40,24,1,21
3,5,3,24,32,3,10,9,7,6
6,9,9,4,12,18,5,8,2,24
6,5,12,4,32,27,30,18,7,15
5,2,27,32,4,27,30,24,5,9
4,4,3,32,20,3,20,30,5,30
2,4,27,28,8,18,20,12,8,9
2,3,6,8,8,6,40,24,7,30
3,2,18,28,36,27,15,32,7,27
2,9,30,12,24,18,35,15,5,30
9,12,6,16,20,15,40,18,10,15
1,7,9,24,12,18,30,21,7,3
6,9,24,20,32,3,5,24,2,27
5,6,3,32,40,21,35,3,5,6
10,6,12,28,24,15,20,28,2,21
1,12,12,20,36,27,45,9,5,30
8,9,3,28,40,15,30,48,8,30
5,5,21,16,16,3,45,6,28,18
2,2,27,16,40,12,45,48,9,30
5,12,21,4,16,15,15,48,8,9
4,8,27,36,20,18,25,12,3,3
9,7,15,4,8,21,35,3,3,27
2,10,21,32,4,9,40,8,7,12
